hhid,q502,q502_1,q502_2,q502_3
9c58706c-0342-43a9-8bf9-c0c5cf276ed1,No stove,0,0,0
9c58706c-0342-43a9-8bf9-c0c5cf276ed1,Solid-fuel stove,1,250,9000
9cdaffae-ca78-420b-a30a-fb4dd54fe445,Biogas stove,0,0,0
9cdaffae-ca78-420b-a30a-fb4dd54fe445,Electric cooking stove,0,0,0
9cdaffae-ca78-420b-a30a-fb4dd54fe445,Kerosene fuel / other liquid fuel stove,0,0,0
9cdaffae-ca78-420b-a30a-fb4dd54fe445,LPG stove,0,0,0
9cdaffae-ca78-420b-a30a-fb4dd54fe445,No stove,0,0,0
9cdaffae-ca78-420b-a30a-fb4dd54fe445,Solid-fuel stove,4,200,0
9cdbbef2-626c-4531-a9f8-1504200c89c9,Biogas stove,0,0,0
9cdbbef2-626c-4531-a9f8-1504200c89c9,Electric cooking stove,0,0,0
9cdbbef2-626c-4531-a9f8-1504200c89c9,Kerosene fuel / other liquid fuel stove,0,0,0
9cdbbef2-626c-4531-a9f8-1504200c89c9,LPG stove,1,130,5000
9cdbbef2-626c-4531-a9f8-1504200c89c9,No stove,0,0,0
9cdbbef2-626c-4531-a9f8-1504200c89c9,Solid-fuel stove,0,0,0
9cdceb25-48d5-4f76-af73-bef6bafff7ae,Biogas stove,0,0,0
9cdceb25-48d5-4f76-af73-bef6bafff7ae,Electric cooking stove,0,0,0
9cdceb25-48d5-4f76-af73-bef6bafff7ae,Kerosene fuel / other liquid fuel stove,1,180,3000
9cdceb25-48d5-4f76-af73-bef6bafff7ae,LPG stove,0,0,0
9cdceb25-48d5-4f76-af73-bef6bafff7ae,No stove,0,0,0
9cdceb25-48d5-4f76-af73-bef6bafff7ae,Solid-fuel stove,0,0,0
9d207ecd-6faa-4c1b-b604-1a0da26e74c6,Biogas stove,0,0,0
9d207ecd-6faa-4c1b-b604-1a0da26e74c6,Electric cooking stove,0,0,0
9d207ecd-6faa-4c1b-b604-1a0da26e74c6,Kerosene fuel / other liquid fuel stove,0,0,0
9d207ecd-6faa-4c1b-b604-1a0da26e74c6,LPG stove,0,0,0
9d207ecd-6faa-4c1b-b604-1a0da26e74c6,No stove,0,0,0
9d207ecd-6faa-4c1b-b604-1a0da26e74c6,Solid-fuel stove,1,180,5000
9d351a3b-a80f-4614-bcc5-a5dc0ccce3f3,Biogas stove,0,0,0
9d351a3b-a80f-4614-bcc5-a5dc0ccce3f3,Electric cooking stove,1,250,99
9d351a3b-a80f-4614-bcc5-a5dc0ccce3f3,Kerosene fuel / other liquid fuel stove,0,0,0
9d351a3b-a80f-4614-bcc5-a5dc0ccce3f3,LPG stove,0,0,0
9d351a3b-a80f-4614-bcc5-a5dc0ccce3f3,No stove,0,0,0
9d351a3b-a80f-4614-bcc5-a5dc0ccce3f3,Solid-fuel stove,0,0,0
9d3958f8-c607-4987-8609-e55238ac2f4b,Biogas stove,0,0,0
9d3958f8-c607-4987-8609-e55238ac2f4b,Electric cooking stove,0,0,0
9d3958f8-c607-4987-8609-e55238ac2f4b,Kerosene fuel / other liquid fuel stove,0,0,0
9d3958f8-c607-4987-8609-e55238ac2f4b,LPG stove,1,240,2000
9d3958f8-c607-4987-8609-e55238ac2f4b,No stove,0,0,0
9d3958f8-c607-4987-8609-e55238ac2f4b,Solid-fuel stove,0,0,0
9d3bc9dd-c74d-40fb-836d-42fa86916da3,Biogas stove,0,0,0
9d3bc9dd-c74d-40fb-836d-42fa86916da3,Electric cooking stove,0,0,0
9d3bc9dd-c74d-40fb-836d-42fa86916da3,Kerosene fuel / other liquid fuel stove,2,120,2000
9d3bc9dd-c74d-40fb-836d-42fa86916da3,LPG stove,0,0,0
9d3bc9dd-c74d-40fb-836d-42fa86916da3,No stove,0,0,0
9d3bc9dd-c74d-40fb-836d-42fa86916da3,Solid-fuel stove,0,0,0
9d474b14-f339-4eb1-9d7d-23fb702e3da7,Biogas stove,1,40,3000
9d474b14-f339-4eb1-9d7d-23fb702e3da7,Electric cooking stove,0,0,0
9d474b14-f339-4eb1-9d7d-23fb702e3da7,Kerosene fuel / other liquid fuel stove,0,0,0
9d474b14-f339-4eb1-9d7d-23fb702e3da7,LPG stove,0,0,0
9d474b14-f339-4eb1-9d7d-23fb702e3da7,No stove,0,0,0
9d474b14-f339-4eb1-9d7d-23fb702e3da7,Solid-fuel stove,2,150,5000
9d4a5761-43ce-4d4d-b458-514551dee3b5,Biogas stove,0,0,0
9d4a5761-43ce-4d4d-b458-514551dee3b5,Electric cooking stove,0,0,0
9d4a5761-43ce-4d4d-b458-514551dee3b5,Kerosene fuel / other liquid fuel stove,0,0,0
9d4a5761-43ce-4d4d-b458-514551dee3b5,LPG stove,0,0,0
9d4a5761-43ce-4d4d-b458-514551dee3b5,No stove,0,0,0
9d4a5761-43ce-4d4d-b458-514551dee3b5,Solid-fuel stove,1,240,2000
9d4d61b1-3dcc-43dc-92d4-083439f137a5,Biogas stove,0,0,0
9d4d61b1-3dcc-43dc-92d4-083439f137a5,Electric cooking stove,0,0,0
9d4d61b1-3dcc-43dc-92d4-083439f137a5,Kerosene fuel / other liquid fuel stove,0,0,0
9d4d61b1-3dcc-43dc-92d4-083439f137a5,LPG stove,0,0,0
9d4d61b1-3dcc-43dc-92d4-083439f137a5,No stove,0,0,0
9d4d61b1-3dcc-43dc-92d4-083439f137a5,Solid-fuel stove,3,210,7500
9d767601-739a-4ad1-a9ed-a4659743fda3,Biogas stove,0,0,0
9d767601-739a-4ad1-a9ed-a4659743fda3,Electric cooking stove,0,0,0
9d767601-739a-4ad1-a9ed-a4659743fda3,Kerosene fuel / other liquid fuel stove,0,0,0
9d767601-739a-4ad1-a9ed-a4659743fda3,LPG stove,1,40,3500
9d767601-739a-4ad1-a9ed-a4659743fda3,No stove,0,0,0
9d767601-739a-4ad1-a9ed-a4659743fda3,Solid-fuel stove,1,80,6000
9d948b1b-5abf-473a-87df-adb873247713,Biogas stove,0,0,0
9d948b1b-5abf-473a-87df-adb873247713,Electric cooking stove,0,0,0
9d948b1b-5abf-473a-87df-adb873247713,Kerosene fuel / other liquid fuel stove,0,0,0
9d948b1b-5abf-473a-87df-adb873247713,LPG stove,0,0,0
9d948b1b-5abf-473a-87df-adb873247713,No stove,0,0,0
9d948b1b-5abf-473a-87df-adb873247713,Solid-fuel stove,1,90,10000
9d9dd854-3501-431c-8cdd-46d85de7aab5,Biogas stove,0,0,0
9d9dd854-3501-431c-8cdd-46d85de7aab5,Electric cooking stove,0,0,0
9d9dd854-3501-431c-8cdd-46d85de7aab5,Kerosene fuel / other liquid fuel stove,0,0,0
9d9dd854-3501-431c-8cdd-46d85de7aab5,LPG stove,1,120,4500
9d9dd854-3501-431c-8cdd-46d85de7aab5,No stove,0,0,0
9d9dd854-3501-431c-8cdd-46d85de7aab5,Solid-fuel stove,0,0,0
9dae87ed-3a1d-4084-b056-59c06e4ac8c3,Biogas stove,0,0,0
9dae87ed-3a1d-4084-b056-59c06e4ac8c3,Electric cooking stove,0,0,0
9dae87ed-3a1d-4084-b056-59c06e4ac8c3,Kerosene fuel / other liquid fuel stove,0,0,0
9dae87ed-3a1d-4084-b056-59c06e4ac8c3,LPG stove,1,120,3000
9dae87ed-3a1d-4084-b056-59c06e4ac8c3,No stove,0,0,0
9dae87ed-3a1d-4084-b056-59c06e4ac8c3,Solid-fuel stove,0,0,0
9db5cad8-dbf5-49f0-973b-b980976bafbe,Biogas stove,0,0,0
9db5cad8-dbf5-49f0-973b-b980976bafbe,Electric cooking stove,0,0,0
9db5cad8-dbf5-49f0-973b-b980976bafbe,Kerosene fuel / other liquid fuel stove,0,0,0
9db5cad8-dbf5-49f0-973b-b980976bafbe,LPG stove,0,0,0
9db5cad8-dbf5-49f0-973b-b980976bafbe,No stove,0,0,0
9db5cad8-dbf5-49f0-973b-b980976bafbe,Solid-fuel stove,2,240,12000
9de4bdf8-362f-4be9-b2fd-45c07b682de7,Biogas stove,0,0,0
9de4bdf8-362f-4be9-b2fd-45c07b682de7,Electric cooking stove,0,0,0
9de4bdf8-362f-4be9-b2fd-45c07b682de7,Kerosene fuel / other liquid fuel stove,1,190,2400
9de4bdf8-362f-4be9-b2fd-45c07b682de7,LPG stove,0,0,0
9de4bdf8-362f-4be9-b2fd-45c07b682de7,No stove,0,0,0
9de4bdf8-362f-4be9-b2fd-45c07b682de7,Solid-fuel stove,4,280,15000
9e1ce1e3-d719-4008-8f0a-c82bd4fba568,Biogas stove,0,0,0
9e1ce1e3-d719-4008-8f0a-c82bd4fba568,Electric cooking stove,0,0,0
9e1ce1e3-d719-4008-8f0a-c82bd4fba568,Kerosene fuel / other liquid fuel stove,0,0,0
9e1ce1e3-d719-4008-8f0a-c82bd4fba568,LPG stove,0,0,0
9e1ce1e3-d719-4008-8f0a-c82bd4fba568,No stove,0,0,0
9e1ce1e3-d719-4008-8f0a-c82bd4fba568,Solid-fuel stove,1,150,0
9e293697-26a7-4b78-b338-b7ecedefb402,Biogas stove,0,0,0
9e293697-26a7-4b78-b338-b7ecedefb402,Electric cooking stove,0,0,0
9e293697-26a7-4b78-b338-b7ecedefb402,Kerosene fuel / other liquid fuel stove,0,0,0
9e293697-26a7-4b78-b338-b7ecedefb402,LPG stove,0,0,0
9e293697-26a7-4b78-b338-b7ecedefb402,No stove,0,0,0
9e293697-26a7-4b78-b338-b7ecedefb402,Solid-fuel stove,1,120,3000
9e474d27-6d8b-4ce8-8788-c2f305293540,Biogas stove,0,0,0
9e474d27-6d8b-4ce8-8788-c2f305293540,Electric cooking stove,0,0,0
9e474d27-6d8b-4ce8-8788-c2f305293540,Kerosene fuel / other liquid fuel stove,0,0,0
9e474d27-6d8b-4ce8-8788-c2f305293540,LPG stove,1,120,2100
9e474d27-6d8b-4ce8-8788-c2f305293540,No stove,0,0,0
9e474d27-6d8b-4ce8-8788-c2f305293540,Solid-fuel stove,0,0,0
9e70c719-09df-414e-bdcd-d512f565926a,Biogas stove,0,0,0
9e70c719-09df-414e-bdcd-d512f565926a,Electric cooking stove,0,0,0
9e70c719-09df-414e-bdcd-d512f565926a,Kerosene fuel / other liquid fuel stove,0,0,0
9e70c719-09df-414e-bdcd-d512f565926a,LPG stove,0,0,0
9e70c719-09df-414e-bdcd-d512f565926a,No stove,0,0,0
9e70c719-09df-414e-bdcd-d512f565926a,Solid-fuel stove,2,200,5000
9e900ad0-f118-4141-bedc-bfda71c33955,Biogas stove,0,0,0
9e900ad0-f118-4141-bedc-bfda71c33955,Electric cooking stove,0,0,0
9e900ad0-f118-4141-bedc-bfda71c33955,Kerosene fuel / other liquid fuel stove,0,0,0
9e900ad0-f118-4141-bedc-bfda71c33955,LPG stove,0,0,0
9e900ad0-f118-4141-bedc-bfda71c33955,No stove,0,0,0
9e900ad0-f118-4141-bedc-bfda71c33955,Solid-fuel stove,2,180,2000
9eb8bfd4-1885-487f-bd9b-c1e5af61386c,Biogas stove,0,0,0
9eb8bfd4-1885-487f-bd9b-c1e5af61386c,Electric cooking stove,0,0,0
9eb8bfd4-1885-487f-bd9b-c1e5af61386c,Kerosene fuel / other liquid fuel stove,0,0,0
9eb8bfd4-1885-487f-bd9b-c1e5af61386c,LPG stove,1,60,2500
9eb8bfd4-1885-487f-bd9b-c1e5af61386c,No stove,0,0,0
9eb8bfd4-1885-487f-bd9b-c1e5af61386c,Solid-fuel stove,0,0,0
9ebc0ab5-4093-4215-ba92-2a6e64ac8632,Biogas stove,0,0,0
9ebc0ab5-4093-4215-ba92-2a6e64ac8632,Electric cooking stove,0,0,0
9ebc0ab5-4093-4215-ba92-2a6e64ac8632,Kerosene fuel / other liquid fuel stove,0,0,0
9ebc0ab5-4093-4215-ba92-2a6e64ac8632,LPG stove,1,240,7400
9ebc0ab5-4093-4215-ba92-2a6e64ac8632,No stove,0,0,0
9ebc0ab5-4093-4215-ba92-2a6e64ac8632,Solid-fuel stove,3,100,3600
9ec57e2c-a616-4f6e-91ab-cc7830dc1691,Biogas stove,0,0,0
9ec57e2c-a616-4f6e-91ab-cc7830dc1691,Electric cooking stove,0,0,0
9ec57e2c-a616-4f6e-91ab-cc7830dc1691,Kerosene fuel / other liquid fuel stove,0,0,0
9ec57e2c-a616-4f6e-91ab-cc7830dc1691,LPG stove,0,0,0
9ec57e2c-a616-4f6e-91ab-cc7830dc1691,No stove,0,0,0
9ec57e2c-a616-4f6e-91ab-cc7830dc1691,Solid-fuel stove,1,150,2500
9ece1e62-f12d-41d5-b1a8-7912204651bf,Biogas stove,0,0,0
9ece1e62-f12d-41d5-b1a8-7912204651bf,Electric cooking stove,0,0,0
9ece1e62-f12d-41d5-b1a8-7912204651bf,Kerosene fuel / other liquid fuel stove,0,0,0
9ece1e62-f12d-41d5-b1a8-7912204651bf,LPG stove,1,180,3800
9ece1e62-f12d-41d5-b1a8-7912204651bf,No stove,0,0,0
9ece1e62-f12d-41d5-b1a8-7912204651bf,Solid-fuel stove,0,0,0
9eced008-7c94-42b1-983b-4d8510ac433a,Biogas stove,0,0,0
9eced008-7c94-42b1-983b-4d8510ac433a,Electric cooking stove,0,0,0
9eced008-7c94-42b1-983b-4d8510ac433a,Kerosene fuel / other liquid fuel stove,0,0,0
9eced008-7c94-42b1-983b-4d8510ac433a,LPG stove,1,150,2500
9eced008-7c94-42b1-983b-4d8510ac433a,No stove,0,0,0
9eced008-7c94-42b1-983b-4d8510ac433a,Solid-fuel stove,2,120,2000
9ed370ea-73d9-4560-a007-458bf9958614,Biogas stove,0,0,0
9ed370ea-73d9-4560-a007-458bf9958614,Electric cooking stove,0,0,0
9ed370ea-73d9-4560-a007-458bf9958614,Kerosene fuel / other liquid fuel stove,0,0,0
9ed370ea-73d9-4560-a007-458bf9958614,LPG stove,0,0,0
9ed370ea-73d9-4560-a007-458bf9958614,No stove,0,0,0
9ed370ea-73d9-4560-a007-458bf9958614,Solid-fuel stove,2,240,2000
9ed551d5-05c6-4300-abf2-4fd814ef651e,Biogas stove,0,0,0
9ed551d5-05c6-4300-abf2-4fd814ef651e,Electric cooking stove,0,0,0
9ed551d5-05c6-4300-abf2-4fd814ef651e,Kerosene fuel / other liquid fuel stove,0,0,0
9ed551d5-05c6-4300-abf2-4fd814ef651e,LPG stove,0,0,0
9ed551d5-05c6-4300-abf2-4fd814ef651e,No stove,0,0,0
9ed551d5-05c6-4300-abf2-4fd814ef651e,Solid-fuel stove,1,240,5000
9ed6f56f-c9b7-42b0-867b-d6cd98b75244,Biogas stove,0,0,0
9ed6f56f-c9b7-42b0-867b-d6cd98b75244,Electric cooking stove,1,30,1000
9ed6f56f-c9b7-42b0-867b-d6cd98b75244,Kerosene fuel / other liquid fuel stove,1,30,1500
9ed6f56f-c9b7-42b0-867b-d6cd98b75244,LPG stove,0,0,0
9ed6f56f-c9b7-42b0-867b-d6cd98b75244,No stove,0,0,0
9ed6f56f-c9b7-42b0-867b-d6cd98b75244,Solid-fuel stove,1,120,7000
9ed72170-2e7a-479b-895e-3cd381b02841,Biogas stove,0,0,0
9ed72170-2e7a-479b-895e-3cd381b02841,Electric cooking stove,0,0,0
9ed72170-2e7a-479b-895e-3cd381b02841,Kerosene fuel / other liquid fuel stove,0,0,0
9ed72170-2e7a-479b-895e-3cd381b02841,LPG stove,2,85,6000
9ed72170-2e7a-479b-895e-3cd381b02841,No stove,0,0,0
9ed72170-2e7a-479b-895e-3cd381b02841,Solid-fuel stove,0,0,0
9edd8b2a-1db1-43f4-95c6-a1d609d10fce,Biogas stove,0,0,0
9edd8b2a-1db1-43f4-95c6-a1d609d10fce,Electric cooking stove,0,0,0
9edd8b2a-1db1-43f4-95c6-a1d609d10fce,Kerosene fuel / other liquid fuel stove,0,0,0
9edd8b2a-1db1-43f4-95c6-a1d609d10fce,LPG stove,0,0,0
9edd8b2a-1db1-43f4-95c6-a1d609d10fce,No stove,0,0,0
9edd8b2a-1db1-43f4-95c6-a1d609d10fce,Solid-fuel stove,2,180,0
9ee1b831-c8f1-444b-80ea-9f01151f464c,Biogas stove,1,180,5400
9ee1b831-c8f1-444b-80ea-9f01151f464c,Electric cooking stove,0,0,0
9ee1b831-c8f1-444b-80ea-9f01151f464c,Kerosene fuel / other liquid fuel stove,0,0,0
9ee1b831-c8f1-444b-80ea-9f01151f464c,LPG stove,0,0,0
9ee1b831-c8f1-444b-80ea-9f01151f464c,No stove,0,0,0
9ee1b831-c8f1-444b-80ea-9f01151f464c,Solid-fuel stove,1,120,2000
9f2953f1-07c9-44c4-90e6-fd56a54dd95c,Biogas stove,0,0,0
9f2953f1-07c9-44c4-90e6-fd56a54dd95c,Electric cooking stove,0,0,0
9f2953f1-07c9-44c4-90e6-fd56a54dd95c,Kerosene fuel / other liquid fuel stove,0,0,0
9f2953f1-07c9-44c4-90e6-fd56a54dd95c,LPG stove,0,0,0
9f2953f1-07c9-44c4-90e6-fd56a54dd95c,No stove,0,0,0
9f2953f1-07c9-44c4-90e6-fd56a54dd95c,Solid-fuel stove,1,180,0
9f2bda25-794b-489e-95f4-b637b558d3c8,Biogas stove,0,0,0
9f2bda25-794b-489e-95f4-b637b558d3c8,Electric cooking stove,0,0,0
9f2bda25-794b-489e-95f4-b637b558d3c8,Kerosene fuel / other liquid fuel stove,0,0,0
9f2bda25-794b-489e-95f4-b637b558d3c8,LPG stove,0,0,0
9f2bda25-794b-489e-95f4-b637b558d3c8,No stove,0,0,0
9f2bda25-794b-489e-95f4-b637b558d3c8,Solid-fuel stove,3,120,99
9f311ab4-e1b6-4bac-b384-042f62880b50,Biogas stove,0,0,0
9f311ab4-e1b6-4bac-b384-042f62880b50,Electric cooking stove,0,0,0
9f311ab4-e1b6-4bac-b384-042f62880b50,Kerosene fuel / other liquid fuel stove,0,0,0
9f311ab4-e1b6-4bac-b384-042f62880b50,LPG stove,0,0,0
9f311ab4-e1b6-4bac-b384-042f62880b50,No stove,0,0,0
9f311ab4-e1b6-4bac-b384-042f62880b50,Solid-fuel stove,10,210,10000
9f545dfd-7d6c-40cf-a65a-3435ec07847b,Biogas stove,0,0,0
9f545dfd-7d6c-40cf-a65a-3435ec07847b,Electric cooking stove,0,0,0
9f545dfd-7d6c-40cf-a65a-3435ec07847b,Kerosene fuel / other liquid fuel stove,0,0,0
9f545dfd-7d6c-40cf-a65a-3435ec07847b,LPG stove,0,0,0
9f545dfd-7d6c-40cf-a65a-3435ec07847b,No stove,0,0,0
9f545dfd-7d6c-40cf-a65a-3435ec07847b,Solid-fuel stove,7,240,6000
9f619c21-283b-4921-bf15-b517708cdab4,Biogas stove,0,0,0
9f619c21-283b-4921-bf15-b517708cdab4,Electric cooking stove,0,0,0
9f619c21-283b-4921-bf15-b517708cdab4,Kerosene fuel / other liquid fuel stove,0,0,0
9f619c21-283b-4921-bf15-b517708cdab4,LPG stove,2,235,10000
9f619c21-283b-4921-bf15-b517708cdab4,No stove,0,0,0
9f619c21-283b-4921-bf15-b517708cdab4,Solid-fuel stove,0,0,0
9f6628c8-2bcc-4100-adeb-f4dee6e4e418,Biogas stove,0,0,0
9f6628c8-2bcc-4100-adeb-f4dee6e4e418,Electric cooking stove,0,0,0
9f6628c8-2bcc-4100-adeb-f4dee6e4e418,Kerosene fuel / other liquid fuel stove,0,0,0
9f6628c8-2bcc-4100-adeb-f4dee6e4e418,LPG stove,0,0,0
9f6628c8-2bcc-4100-adeb-f4dee6e4e418,No stove,0,0,0
9f6628c8-2bcc-4100-adeb-f4dee6e4e418,Solid-fuel stove,2,90,6500
9f7e43ea-2d8b-4f1f-acba-d47d58b08f17,Biogas stove,0,0,0
9f7e43ea-2d8b-4f1f-acba-d47d58b08f17,Electric cooking stove,0,0,0
9f7e43ea-2d8b-4f1f-acba-d47d58b08f17,Kerosene fuel / other liquid fuel stove,0,0,0
9f7e43ea-2d8b-4f1f-acba-d47d58b08f17,LPG stove,1,60,75000
9f7e43ea-2d8b-4f1f-acba-d47d58b08f17,No stove,0,0,0
9f7e43ea-2d8b-4f1f-acba-d47d58b08f17,Solid-fuel stove,0,0,0
9f8b8600-7da5-4c96-a2f8-3aa87aecae72,Biogas stove,0,0,0
9f8b8600-7da5-4c96-a2f8-3aa87aecae72,Electric cooking stove,0,0,0
9f8b8600-7da5-4c96-a2f8-3aa87aecae72,Kerosene fuel / other liquid fuel stove,0,0,0
9f8b8600-7da5-4c96-a2f8-3aa87aecae72,LPG stove,0,0,0
9f8b8600-7da5-4c96-a2f8-3aa87aecae72,No stove,0,0,0
9f8b8600-7da5-4c96-a2f8-3aa87aecae72,Solid-fuel stove,2,300,9000
9fb90a56-9163-457b-8eb3-a8a5894bac9f,Biogas stove,0,0,0
9fb90a56-9163-457b-8eb3-a8a5894bac9f,Electric cooking stove,1,20,1000
9fb90a56-9163-457b-8eb3-a8a5894bac9f,Kerosene fuel / other liquid fuel stove,0,0,0
9fb90a56-9163-457b-8eb3-a8a5894bac9f,LPG stove,1,100,6200
9fb90a56-9163-457b-8eb3-a8a5894bac9f,No stove,0,0,0
9fb90a56-9163-457b-8eb3-a8a5894bac9f,Solid-fuel stove,0,0,0
9fc72475-71bd-4096-97d4-1e339817f829,Biogas stove,0,0,0
9fc72475-71bd-4096-97d4-1e339817f829,Electric cooking stove,0,0,0
9fc72475-71bd-4096-97d4-1e339817f829,Kerosene fuel / other liquid fuel stove,0,0,0
9fc72475-71bd-4096-97d4-1e339817f829,LPG stove,0,0,0
9fc72475-71bd-4096-97d4-1e339817f829,No stove,0,0,0
9fc72475-71bd-4096-97d4-1e339817f829,Solid-fuel stove,1,150,3200
9fd891d7-f86a-4bef-9b21-fd31686af946,Biogas stove,0,0,0
9fd891d7-f86a-4bef-9b21-fd31686af946,Electric cooking stove,0,0,0
9fd891d7-f86a-4bef-9b21-fd31686af946,Kerosene fuel / other liquid fuel stove,0,0,0
9fd891d7-f86a-4bef-9b21-fd31686af946,LPG stove,0,0,0
9fd891d7-f86a-4bef-9b21-fd31686af946,No stove,0,0,0
9fd891d7-f86a-4bef-9b21-fd31686af946,Solid-fuel stove,5,180,3000
9fdfce69-e5d7-4887-af06-9f0e8c0a792c,Biogas stove,0,0,0
9fdfce69-e5d7-4887-af06-9f0e8c0a792c,Electric cooking stove,0,0,0
9fdfce69-e5d7-4887-af06-9f0e8c0a792c,Kerosene fuel / other liquid fuel stove,0,0,0
9fdfce69-e5d7-4887-af06-9f0e8c0a792c,LPG stove,1,250,62000
9fdfce69-e5d7-4887-af06-9f0e8c0a792c,No stove,0,0,0
9fdfce69-e5d7-4887-af06-9f0e8c0a792c,Solid-fuel stove,0,0,0
9fe281f5-fa66-49e3-945f-b85a7c5d36ec,Biogas stove,0,0,0
9fe281f5-fa66-49e3-945f-b85a7c5d36ec,Electric cooking stove,0,0,0
9fe281f5-fa66-49e3-945f-b85a7c5d36ec,Kerosene fuel / other liquid fuel stove,1,60,1000
9fe281f5-fa66-49e3-945f-b85a7c5d36ec,LPG stove,1,300,4000
9fe281f5-fa66-49e3-945f-b85a7c5d36ec,No stove,0,0,0
9fe281f5-fa66-49e3-945f-b85a7c5d36ec,Solid-fuel stove,0,0,0
9fe2a265-951d-4ee5-a927-29a290ad5ade,Biogas stove,0,0,0
9fe2a265-951d-4ee5-a927-29a290ad5ade,Electric cooking stove,0,0,0
9fe2a265-951d-4ee5-a927-29a290ad5ade,Kerosene fuel / other liquid fuel stove,0,0,0
9fe2a265-951d-4ee5-a927-29a290ad5ade,LPG stove,0,0,0
9fe2a265-951d-4ee5-a927-29a290ad5ade,No stove,0,0,0
9fe2a265-951d-4ee5-a927-29a290ad5ade,Solid-fuel stove,3,200,900
9fff5252-516a-4696-82a4-4c61e4b43fc5,Biogas stove,0,0,0
9fff5252-516a-4696-82a4-4c61e4b43fc5,Electric cooking stove,0,0,0
9fff5252-516a-4696-82a4-4c61e4b43fc5,Kerosene fuel / other liquid fuel stove,0,0,0
9fff5252-516a-4696-82a4-4c61e4b43fc5,LPG stove,1,180,4500
9fff5252-516a-4696-82a4-4c61e4b43fc5,No stove,0,0,0
9fff5252-516a-4696-82a4-4c61e4b43fc5,Solid-fuel stove,0,0,0
a006a853-73db-4d43-b7c5-678db78ce9c5,Biogas stove,0,0,0
a006a853-73db-4d43-b7c5-678db78ce9c5,Electric cooking stove,0,0,0
a006a853-73db-4d43-b7c5-678db78ce9c5,Kerosene fuel / other liquid fuel stove,1,45,3250
a006a853-73db-4d43-b7c5-678db78ce9c5,LPG stove,1,34,6000
a006a853-73db-4d43-b7c5-678db78ce9c5,No stove,0,0,0
a006a853-73db-4d43-b7c5-678db78ce9c5,Solid-fuel stove,0,0,0
a00c4e83-af1e-4a22-8c17-34e11104c2f7,Biogas stove,0,0,0
a00c4e83-af1e-4a22-8c17-34e11104c2f7,Electric cooking stove,0,0,0
a00c4e83-af1e-4a22-8c17-34e11104c2f7,Kerosene fuel / other liquid fuel stove,0,0,0
a00c4e83-af1e-4a22-8c17-34e11104c2f7,LPG stove,1,120,3000
a00c4e83-af1e-4a22-8c17-34e11104c2f7,No stove,0,0,0
a00c4e83-af1e-4a22-8c17-34e11104c2f7,Solid-fuel stove,1,120,1700
a018f20e-a98b-47d2-8ed9-a0e5aa680b1d,Biogas stove,0,0,0
a018f20e-a98b-47d2-8ed9-a0e5aa680b1d,Electric cooking stove,0,0,0
a018f20e-a98b-47d2-8ed9-a0e5aa680b1d,Kerosene fuel / other liquid fuel stove,0,0,0
a018f20e-a98b-47d2-8ed9-a0e5aa680b1d,LPG stove,0,0,0
a018f20e-a98b-47d2-8ed9-a0e5aa680b1d,No stove,0,0,0
a018f20e-a98b-47d2-8ed9-a0e5aa680b1d,Solid-fuel stove,2,180,6000
a01b14bd-ffb9-49a1-a5a6-5bf4801b282d,Biogas stove,0,0,0
a01b14bd-ffb9-49a1-a5a6-5bf4801b282d,Electric cooking stove,0,0,0
a01b14bd-ffb9-49a1-a5a6-5bf4801b282d,Kerosene fuel / other liquid fuel stove,1,180,4500
a01b14bd-ffb9-49a1-a5a6-5bf4801b282d,LPG stove,0,0,0
a01b14bd-ffb9-49a1-a5a6-5bf4801b282d,No stove,0,0,0
a01b14bd-ffb9-49a1-a5a6-5bf4801b282d,Solid-fuel stove,0,0,0
a022d653-ea76-4c51-9b0a-34f1e89332b6,Biogas stove,0,0,0
a022d653-ea76-4c51-9b0a-34f1e89332b6,Electric cooking stove,0,0,0
a022d653-ea76-4c51-9b0a-34f1e89332b6,Kerosene fuel / other liquid fuel stove,0,0,0
a022d653-ea76-4c51-9b0a-34f1e89332b6,LPG stove,1,200,3500
a022d653-ea76-4c51-9b0a-34f1e89332b6,No stove,0,0,0
a022d653-ea76-4c51-9b0a-34f1e89332b6,Solid-fuel stove,0,0,0
a023f129-d98b-4168-b084-47df354b0187,Biogas stove,0,0,0
a023f129-d98b-4168-b084-47df354b0187,Electric cooking stove,0,0,0
a023f129-d98b-4168-b084-47df354b0187,Kerosene fuel / other liquid fuel stove,0,0,0
a023f129-d98b-4168-b084-47df354b0187,LPG stove,0,0,0
a023f129-d98b-4168-b084-47df354b0187,No stove,0,0,0
a023f129-d98b-4168-b084-47df354b0187,Solid-fuel stove,2,150,9000
a05756c2-7465-4b87-8da0-42ed5df46fec,Biogas stove,0,0,0
a05756c2-7465-4b87-8da0-42ed5df46fec,Electric cooking stove,0,0,0
a05756c2-7465-4b87-8da0-42ed5df46fec,Kerosene fuel / other liquid fuel stove,0,0,0
a05756c2-7465-4b87-8da0-42ed5df46fec,LPG stove,0,0,0
a05756c2-7465-4b87-8da0-42ed5df46fec,No stove,0,0,0
a05756c2-7465-4b87-8da0-42ed5df46fec,Solid-fuel stove,1,180,2200
a05e490e-f896-49b6-80ed-ad1e4d141caa,Biogas stove,0,0,0
a05e490e-f896-49b6-80ed-ad1e4d141caa,Electric cooking stove,0,0,0
