hhid,q403,q403_1,q403_2,q403_3
7fcca7bf-10df-4299-b496-2f1839ad40aa,Television,0,0,0
7fe10897-240f-47b7-8d07-295b970391fd,Fan,1,0,2
7fe10897-240f-47b7-8d07-295b970391fd,Laptop / Computer,0,0,0
7fe10897-240f-47b7-8d07-295b970391fd,Light bulb,10,0,2
7fe10897-240f-47b7-8d07-295b970391fd,Mobile phone charger,2,0,2
7fe10897-240f-47b7-8d07-295b970391fd,Radio,0,0,0
7fe10897-240f-47b7-8d07-295b970391fd,Television,1,0,2
7fe39cfb-a285-4b38-a442-207d0657c065,Fan,2,12,12
7fe39cfb-a285-4b38-a442-207d0657c065,Laptop / Computer,0,0,0
7fe39cfb-a285-4b38-a442-207d0657c065,Light bulb,8,12,12
7fe39cfb-a285-4b38-a442-207d0657c065,Mobile phone charger,6,2,4
7fe39cfb-a285-4b38-a442-207d0657c065,Radio,0,0,0
7fe39cfb-a285-4b38-a442-207d0657c065,Television,0,0,0
7feca4c7-4f2b-42ae-9a34-e7f64a043fcf,Fan,0,0,0
7feca4c7-4f2b-42ae-9a34-e7f64a043fcf,Laptop / Computer,0,0,0
7feca4c7-4f2b-42ae-9a34-e7f64a043fcf,Light bulb,6,2,3
7feca4c7-4f2b-42ae-9a34-e7f64a043fcf,Mobile phone charger,2,2,3
7feca4c7-4f2b-42ae-9a34-e7f64a043fcf,Radio,0,0,0
7feca4c7-4f2b-42ae-9a34-e7f64a043fcf,Television,0,0,0
800e935f-24e1-46f4-81da-74130f36e216,Fan,0,0,0
800e935f-24e1-46f4-81da-74130f36e216,Laptop / Computer,0,0,0
800e935f-24e1-46f4-81da-74130f36e216,Light bulb,8,0,12
800e935f-24e1-46f4-81da-74130f36e216,Mobile phone charger,1,1,1
800e935f-24e1-46f4-81da-74130f36e216,Radio,1,1,3
800e935f-24e1-46f4-81da-74130f36e216,Television,0,0,0
8012f8fe-c1e2-4f74-be75-8a9d5308e2f0,Fan,1,8,9
8012f8fe-c1e2-4f74-be75-8a9d5308e2f0,Laptop / Computer,0,0,0
8012f8fe-c1e2-4f74-be75-8a9d5308e2f0,Light bulb,3,12,12
8012f8fe-c1e2-4f74-be75-8a9d5308e2f0,Mobile phone charger,1,0,2
8012f8fe-c1e2-4f74-be75-8a9d5308e2f0,Radio,0,0,0
8012f8fe-c1e2-4f74-be75-8a9d5308e2f0,Television,0,0,0
802afd69-eacf-4270-bad9-2a84a9d97fe6,Fan,1,2,9
802afd69-eacf-4270-bad9-2a84a9d97fe6,Laptop / Computer,0,0,0
802afd69-eacf-4270-bad9-2a84a9d97fe6,Light bulb,3,1,5
802afd69-eacf-4270-bad9-2a84a9d97fe6,Mobile phone charger,1,1,0
802afd69-eacf-4270-bad9-2a84a9d97fe6,Radio,0,0,0
802afd69-eacf-4270-bad9-2a84a9d97fe6,Television,1,0,4
803c8a84-d107-4f8e-adac-e77c1aac220b,Fan,1,0,2
803c8a84-d107-4f8e-adac-e77c1aac220b,Laptop / Computer,0,0,0
803c8a84-d107-4f8e-adac-e77c1aac220b,Light bulb,3,2,2
803c8a84-d107-4f8e-adac-e77c1aac220b,Mobile phone charger,2,0,2
803c8a84-d107-4f8e-adac-e77c1aac220b,Radio,0,0,0
803c8a84-d107-4f8e-adac-e77c1aac220b,Television,1,0,4
8049464a-fb54-4ed4-bec5-cde20995a244,Fan,2,3,4
8049464a-fb54-4ed4-bec5-cde20995a244,Laptop / Computer,0,0,0
8049464a-fb54-4ed4-bec5-cde20995a244,Light bulb,3,2,4
8049464a-fb54-4ed4-bec5-cde20995a244,Mobile phone charger,0,0,0
8049464a-fb54-4ed4-bec5-cde20995a244,Radio,0,0,0
8049464a-fb54-4ed4-bec5-cde20995a244,Television,0,0,0
804f49e0-e758-4d4d-a5c1-b64b48174d8b,Fan,1,2,3
804f49e0-e758-4d4d-a5c1-b64b48174d8b,Laptop / Computer,0,0,0
804f49e0-e758-4d4d-a5c1-b64b48174d8b,Light bulb,2,2,5
804f49e0-e758-4d4d-a5c1-b64b48174d8b,Mobile phone charger,2,2,2
804f49e0-e758-4d4d-a5c1-b64b48174d8b,Radio,0,0,0
804f49e0-e758-4d4d-a5c1-b64b48174d8b,Television,0,0,0
80526f06-5128-4caa-a964-05e1d987e0fe,Fan,0,0,0
80526f06-5128-4caa-a964-05e1d987e0fe,Laptop / Computer,0,0,0
80526f06-5128-4caa-a964-05e1d987e0fe,Light bulb,6,1,2
80526f06-5128-4caa-a964-05e1d987e0fe,Mobile phone charger,2,1,2
80526f06-5128-4caa-a964-05e1d987e0fe,Radio,0,0,0
80526f06-5128-4caa-a964-05e1d987e0fe,Television,0,0,0
8069f63f-6a55-4430-90b6-8b3defb00ef0,Fan,0,0,0
8069f63f-6a55-4430-90b6-8b3defb00ef0,Laptop / Computer,0,0,0
8069f63f-6a55-4430-90b6-8b3defb00ef0,Light bulb,7,0,0
8069f63f-6a55-4430-90b6-8b3defb00ef0,Mobile phone charger,0,0,0
8069f63f-6a55-4430-90b6-8b3defb00ef0,Radio,0,0,0
8069f63f-6a55-4430-90b6-8b3defb00ef0,Television,0,0,0
806f5b24-6393-40e6-a14f-526c2dea807c,Fan,5,2,6
806f5b24-6393-40e6-a14f-526c2dea807c,Laptop / Computer,0,0,0
806f5b24-6393-40e6-a14f-526c2dea807c,Light bulb,20,2,9
806f5b24-6393-40e6-a14f-526c2dea807c,Mobile phone charger,4,2,3
806f5b24-6393-40e6-a14f-526c2dea807c,Radio,0,0,0
806f5b24-6393-40e6-a14f-526c2dea807c,Television,2,3,5
80876e44-18c1-4b03-a448-d73437b40cb8,Fan,1,3,0
80876e44-18c1-4b03-a448-d73437b40cb8,Laptop / Computer,0,0,0
80876e44-18c1-4b03-a448-d73437b40cb8,Light bulb,11,3,0
80876e44-18c1-4b03-a448-d73437b40cb8,Mobile phone charger,3,3,0
80876e44-18c1-4b03-a448-d73437b40cb8,Radio,1,3,1
80876e44-18c1-4b03-a448-d73437b40cb8,Television,2,4,0
80924e46-a94a-45aa-84bb-968a24c15f87,Fan,0,0,0
80924e46-a94a-45aa-84bb-968a24c15f87,Laptop / Computer,0,0,0
80924e46-a94a-45aa-84bb-968a24c15f87,Light bulb,4,0,0
80924e46-a94a-45aa-84bb-968a24c15f87,Mobile phone charger,0,0,0
80924e46-a94a-45aa-84bb-968a24c15f87,Radio,0,0,0
80924e46-a94a-45aa-84bb-968a24c15f87,Television,0,0,0
80958f7e-2522-4c78-9798-81947ed351e6,Fan,6,5,5
80958f7e-2522-4c78-9798-81947ed351e6,Laptop / Computer,0,0,0
80958f7e-2522-4c78-9798-81947ed351e6,Light bulb,8,5,5
80958f7e-2522-4c78-9798-81947ed351e6,Mobile phone charger,2,2,1
80958f7e-2522-4c78-9798-81947ed351e6,Radio,0,0,0
80958f7e-2522-4c78-9798-81947ed351e6,Television,0,0,0
80a0c152-d59a-497e-9ae6-ecd97e4ce53f,Fan,0,0,0
80a0c152-d59a-497e-9ae6-ecd97e4ce53f,Laptop / Computer,0,0,0
80a0c152-d59a-497e-9ae6-ecd97e4ce53f,Light bulb,5,1,5
80a0c152-d59a-497e-9ae6-ecd97e4ce53f,Mobile phone charger,3,2,1
80a0c152-d59a-497e-9ae6-ecd97e4ce53f,Radio,1,1,3
80a0c152-d59a-497e-9ae6-ecd97e4ce53f,Television,0,0,0
80b8de1c-a157-47d3-af58-ab6bfb712a74,Fan,3,4,7
80b8de1c-a157-47d3-af58-ab6bfb712a74,Laptop / Computer,0,0,0
80b8de1c-a157-47d3-af58-ab6bfb712a74,Light bulb,9,1,4
80b8de1c-a157-47d3-af58-ab6bfb712a74,Mobile phone charger,4,3,5
80b8de1c-a157-47d3-af58-ab6bfb712a74,Radio,2,2,4
80b8de1c-a157-47d3-af58-ab6bfb712a74,Television,1,3,5
80c3f01c-2d18-4a5e-9676-e90f2b78d378,Fan,1,1,0
80c3f01c-2d18-4a5e-9676-e90f2b78d378,Laptop / Computer,0,0,0
80c3f01c-2d18-4a5e-9676-e90f2b78d378,Light bulb,5,2,4
80c3f01c-2d18-4a5e-9676-e90f2b78d378,Mobile phone charger,3,1,2
80c3f01c-2d18-4a5e-9676-e90f2b78d378,Radio,0,0,0
80c3f01c-2d18-4a5e-9676-e90f2b78d378,Television,0,0,0
80cdd60b-adff-4d7a-b2f8-14a2ce71c4ec,Fan,1,2,5
80cdd60b-adff-4d7a-b2f8-14a2ce71c4ec,Laptop / Computer,0,0,0
80cdd60b-adff-4d7a-b2f8-14a2ce71c4ec,Light bulb,3,1,2
80cdd60b-adff-4d7a-b2f8-14a2ce71c4ec,Mobile phone charger,1,1,2
80cdd60b-adff-4d7a-b2f8-14a2ce71c4ec,Radio,0,0,0
80cdd60b-adff-4d7a-b2f8-14a2ce71c4ec,Television,1,1,1
80ce2cc2-6a14-48a2-a2f5-03188b41a8fd,Fan,3,3,2
80ce2cc2-6a14-48a2-a2f5-03188b41a8fd,Laptop / Computer,0,0,0
80ce2cc2-6a14-48a2-a2f5-03188b41a8fd,Light bulb,5,3,4
80ce2cc2-6a14-48a2-a2f5-03188b41a8fd,Mobile phone charger,4,3,2
80ce2cc2-6a14-48a2-a2f5-03188b41a8fd,Radio,0,0,0
80ce2cc2-6a14-48a2-a2f5-03188b41a8fd,Television,2,4,3
80d5e4e0-41f7-4286-a756-235796208944,Fan,3,3,4
80d5e4e0-41f7-4286-a756-235796208944,Laptop / Computer,0,0,0
80d5e4e0-41f7-4286-a756-235796208944,Light bulb,6,1,5
80d5e4e0-41f7-4286-a756-235796208944,Mobile phone charger,3,2,3
80d5e4e0-41f7-4286-a756-235796208944,Radio,0,0,0
80d5e4e0-41f7-4286-a756-235796208944,Television,0,0,0
810159b3-d289-4e0e-8f8f-55728f48266c,Fan,1,2,2
810159b3-d289-4e0e-8f8f-55728f48266c,Laptop / Computer,0,0,0
810159b3-d289-4e0e-8f8f-55728f48266c,Light bulb,5,2,3
810159b3-d289-4e0e-8f8f-55728f48266c,Mobile phone charger,2,2,2
810159b3-d289-4e0e-8f8f-55728f48266c,Radio,0,0,0
810159b3-d289-4e0e-8f8f-55728f48266c,Television,1,2,3
811011e2-a292-472a-94a9-8f74d369a54c,Fan,2,0,2
811011e2-a292-472a-94a9-8f74d369a54c,Laptop / Computer,0,0,0
811011e2-a292-472a-94a9-8f74d369a54c,Light bulb,4,0,3
811011e2-a292-472a-94a9-8f74d369a54c,Mobile phone charger,2,0,2
811011e2-a292-472a-94a9-8f74d369a54c,Radio,0,0,0
811011e2-a292-472a-94a9-8f74d369a54c,Television,1,0,3
811863c1-8c68-4984-9b3d-94da86d375d7,Fan,0,0,0
811863c1-8c68-4984-9b3d-94da86d375d7,Laptop / Computer,0,0,0
811863c1-8c68-4984-9b3d-94da86d375d7,Light bulb,0,0,0
811863c1-8c68-4984-9b3d-94da86d375d7,Mobile phone charger,2,0,0
811863c1-8c68-4984-9b3d-94da86d375d7,Radio,0,0,0
811863c1-8c68-4984-9b3d-94da86d375d7,Television,0,0,0
81205084-b63d-4571-a578-c03cc4fb75ad,Fan,2,2,6
81205084-b63d-4571-a578-c03cc4fb75ad,Laptop / Computer,1,1,1
81205084-b63d-4571-a578-c03cc4fb75ad,Light bulb,6,0,5
81205084-b63d-4571-a578-c03cc4fb75ad,Mobile phone charger,2,2,3
81205084-b63d-4571-a578-c03cc4fb75ad,Radio,0,0,0
81205084-b63d-4571-a578-c03cc4fb75ad,Television,1,1,3
81328e3d-f3d6-4c85-8ff5-f78f736e97d9,Fan,1,2,4
81328e3d-f3d6-4c85-8ff5-f78f736e97d9,Laptop / Computer,0,0,0
81328e3d-f3d6-4c85-8ff5-f78f736e97d9,Light bulb,3,2,10
81328e3d-f3d6-4c85-8ff5-f78f736e97d9,Mobile phone charger,2,2,2
81328e3d-f3d6-4c85-8ff5-f78f736e97d9,Radio,1,2,3
81328e3d-f3d6-4c85-8ff5-f78f736e97d9,Television,1,3,4
813cd569-fe50-4fe2-a0f1-a99989e0997f,Fan,1,3,4
813cd569-fe50-4fe2-a0f1-a99989e0997f,Laptop / Computer,0,0,0
813cd569-fe50-4fe2-a0f1-a99989e0997f,Light bulb,5,2,6
813cd569-fe50-4fe2-a0f1-a99989e0997f,Mobile phone charger,4,3,3
813cd569-fe50-4fe2-a0f1-a99989e0997f,Radio,0,0,0
813cd569-fe50-4fe2-a0f1-a99989e0997f,Television,0,0,0
815edc4c-a101-409c-86be-66f009e55328,Fan,4,5,5
815edc4c-a101-409c-86be-66f009e55328,Laptop / Computer,0,0,0
815edc4c-a101-409c-86be-66f009e55328,Light bulb,8,2,6
815edc4c-a101-409c-86be-66f009e55328,Mobile phone charger,4,2,2
815edc4c-a101-409c-86be-66f009e55328,Radio,1,0,2
815edc4c-a101-409c-86be-66f009e55328,Television,1,2,6
8163dd73-7f80-4281-a5a9-6855a9fddbb7,Fan,2,2,3
8163dd73-7f80-4281-a5a9-6855a9fddbb7,Laptop / Computer,1,1,1
8163dd73-7f80-4281-a5a9-6855a9fddbb7,Light bulb,6,2,3
8163dd73-7f80-4281-a5a9-6855a9fddbb7,Mobile phone charger,3,2,3
8163dd73-7f80-4281-a5a9-6855a9fddbb7,Radio,1,1,1
8163dd73-7f80-4281-a5a9-6855a9fddbb7,Television,1,3,2
81726b73-a84f-4a92-9c50-b98b5ef514ec,Fan,1,3,5
81726b73-a84f-4a92-9c50-b98b5ef514ec,Laptop / Computer,0,0,0
81726b73-a84f-4a92-9c50-b98b5ef514ec,Light bulb,8,3,4
81726b73-a84f-4a92-9c50-b98b5ef514ec,Mobile phone charger,0,0,0
81726b73-a84f-4a92-9c50-b98b5ef514ec,Radio,0,0,0
81726b73-a84f-4a92-9c50-b98b5ef514ec,Television,0,0,0
819f75ba-160b-444b-be03-ef41506e09c9,Fan,1,1,1
819f75ba-160b-444b-be03-ef41506e09c9,Laptop / Computer,0,0,0
819f75ba-160b-444b-be03-ef41506e09c9,Light bulb,15,1,1
819f75ba-160b-444b-be03-ef41506e09c9,Mobile phone charger,3,1,1
819f75ba-160b-444b-be03-ef41506e09c9,Radio,0,0,0
819f75ba-160b-444b-be03-ef41506e09c9,Television,0,0,0
81c4bf96-0a27-4e02-b3a9-dae6bb0ae49b,Fan,2,3,4
81c4bf96-0a27-4e02-b3a9-dae6bb0ae49b,Laptop / Computer,0,0,0
81c4bf96-0a27-4e02-b3a9-dae6bb0ae49b,Light bulb,4,2,7
81c4bf96-0a27-4e02-b3a9-dae6bb0ae49b,Mobile phone charger,4,2,2
81c4bf96-0a27-4e02-b3a9-dae6bb0ae49b,Radio,0,0,0
81c4bf96-0a27-4e02-b3a9-dae6bb0ae49b,Television,0,0,0
81e2967d-aadc-4240-b20f-0076470be9d3,Fan,3,8,8
81e2967d-aadc-4240-b20f-0076470be9d3,Laptop / Computer,0,0,0
81e2967d-aadc-4240-b20f-0076470be9d3,Light bulb,6,2,12
81e2967d-aadc-4240-b20f-0076470be9d3,Mobile phone charger,2,2,4
81e2967d-aadc-4240-b20f-0076470be9d3,Radio,1,2,1
81e2967d-aadc-4240-b20f-0076470be9d3,Television,1,2,6
81f650f6-3933-4c51-9ed9-b6273f00876d,Fan,1,0,4
81f650f6-3933-4c51-9ed9-b6273f00876d,Laptop / Computer,0,0,0
81f650f6-3933-4c51-9ed9-b6273f00876d,Light bulb,4,0,3
81f650f6-3933-4c51-9ed9-b6273f00876d,Mobile phone charger,1,0,2
81f650f6-3933-4c51-9ed9-b6273f00876d,Radio,0,0,0
81f650f6-3933-4c51-9ed9-b6273f00876d,Television,0,0,0
81fd8289-ce28-4cb6-b9b4-4ee71a870653,Fan,0,0,0
81fd8289-ce28-4cb6-b9b4-4ee71a870653,Laptop / Computer,0,0,0
81fd8289-ce28-4cb6-b9b4-4ee71a870653,Light bulb,3,1,4
81fd8289-ce28-4cb6-b9b4-4ee71a870653,Mobile phone charger,0,0,0
81fd8289-ce28-4cb6-b9b4-4ee71a870653,Radio,1,1,2
81fd8289-ce28-4cb6-b9b4-4ee71a870653,Television,1,0,3
82286444-9411-40f9-9090-e19795ffcd2c,Fan,3,3,4
82286444-9411-40f9-9090-e19795ffcd2c,Laptop / Computer,0,0,0
82286444-9411-40f9-9090-e19795ffcd2c,Light bulb,6,2,4
82286444-9411-40f9-9090-e19795ffcd2c,Mobile phone charger,3,2,2
82286444-9411-40f9-9090-e19795ffcd2c,Radio,1,3,4
82286444-9411-40f9-9090-e19795ffcd2c,Television,1,2,5
822a0001-5dbb-45f0-942a-3707b2452488,Fan,7,2,9
822a0001-5dbb-45f0-942a-3707b2452488,Laptop / Computer,0,0,0
822a0001-5dbb-45f0-942a-3707b2452488,Light bulb,18,2,9
822a0001-5dbb-45f0-942a-3707b2452488,Mobile phone charger,4,2,3
822a0001-5dbb-45f0-942a-3707b2452488,Radio,0,0,0
822a0001-5dbb-45f0-942a-3707b2452488,Television,2,4,4
822ace17-5490-4997-af3b-3cbe3c2a0226,Fan,0,0,0
822ace17-5490-4997-af3b-3cbe3c2a0226,Laptop / Computer,0,0,0
822ace17-5490-4997-af3b-3cbe3c2a0226,Light bulb,3,1,7
822ace17-5490-4997-af3b-3cbe3c2a0226,Mobile phone charger,3,2,3
822ace17-5490-4997-af3b-3cbe3c2a0226,Radio,0,0,0
822ace17-5490-4997-af3b-3cbe3c2a0226,Television,0,0,0
82506462-ee55-4b8d-8518-d84122361448,Fan,5,5,6
82506462-ee55-4b8d-8518-d84122361448,Laptop / Computer,2,5,5
82506462-ee55-4b8d-8518-d84122361448,Light bulb,13,5,6
82506462-ee55-4b8d-8518-d84122361448,Mobile phone charger,3,4,2
82506462-ee55-4b8d-8518-d84122361448,Radio,1,0,1
82506462-ee55-4b8d-8518-d84122361448,Television,1,5,6
82535ec4-03d1-48a2-88c3-5446a0a19b0c,Fan,1,5,5
82535ec4-03d1-48a2-88c3-5446a0a19b0c,Laptop / Computer,0,0,0
82535ec4-03d1-48a2-88c3-5446a0a19b0c,Light bulb,4,6,5
82535ec4-03d1-48a2-88c3-5446a0a19b0c,Mobile phone charger,2,2,2
82535ec4-03d1-48a2-88c3-5446a0a19b0c,Radio,0,0,0
82535ec4-03d1-48a2-88c3-5446a0a19b0c,Television,1,6,6
8265dd45-5853-4716-b7d6-9b3441380db8,Fan,0,0,0
8265dd45-5853-4716-b7d6-9b3441380db8,Laptop / Computer,0,0,0
8265dd45-5853-4716-b7d6-9b3441380db8,Light bulb,4,1,2
8265dd45-5853-4716-b7d6-9b3441380db8,Mobile phone charger,7,1,2
8265dd45-5853-4716-b7d6-9b3441380db8,Radio,0,0,0
8265dd45-5853-4716-b7d6-9b3441380db8,Television,1,1,1
82a35a0d-ea5c-4564-a1c5-3c32fcd5e133,Fan,0,0,0
82a35a0d-ea5c-4564-a1c5-3c32fcd5e133,Laptop / Computer,0,0,0
82a35a0d-ea5c-4564-a1c5-3c32fcd5e133,Light bulb,3,3,4
82a35a0d-ea5c-4564-a1c5-3c32fcd5e133,Mobile phone charger,2,2,3
82a35a0d-ea5c-4564-a1c5-3c32fcd5e133,Radio,0,0,0
82a35a0d-ea5c-4564-a1c5-3c32fcd5e133,Television,0,0,0
82a5070c-087f-4a0d-b9b6-ebfaaacde226,Fan,7,5,7
82a5070c-087f-4a0d-b9b6-ebfaaacde226,Laptop / Computer,0,0,0
82a5070c-087f-4a0d-b9b6-ebfaaacde226,Light bulb,20,2,7
82a5070c-087f-4a0d-b9b6-ebfaaacde226,Mobile phone charger,7,3,2
82a5070c-087f-4a0d-b9b6-ebfaaacde226,Radio,2,5,4
82a5070c-087f-4a0d-b9b6-ebfaaacde226,Television,4,2,6
82b919b2-97a0-4d96-addb-864e0e9a2514,Fan,3,5,7
82b919b2-97a0-4d96-addb-864e0e9a2514,Laptop / Computer,0,0,0
82b919b2-97a0-4d96-addb-864e0e9a2514,Light bulb,5,2,8
82b919b2-97a0-4d96-addb-864e0e9a2514,Mobile phone charger,4,2,1
82b919b2-97a0-4d96-addb-864e0e9a2514,Radio,0,0,0
82b919b2-97a0-4d96-addb-864e0e9a2514,Television,1,4,5
82c63b4f-263e-490d-a88b-11a1b7e47148,Fan,0,0,0
82c63b4f-263e-490d-a88b-11a1b7e47148,Laptop / Computer,0,0,0
82c63b4f-263e-490d-a88b-11a1b7e47148,Light bulb,4,0,2
82c63b4f-263e-490d-a88b-11a1b7e47148,Mobile phone charger,0,0,0
82c63b4f-263e-490d-a88b-11a1b7e47148,Radio,0,0,0
82c63b4f-263e-490d-a88b-11a1b7e47148,Television,0,0,0
82cfa569-775d-403c-8d21-51bebdb9879a,Fan,0,0,0
82cfa569-775d-403c-8d21-51bebdb9879a,Laptop / Computer,0,0,0
82cfa569-775d-403c-8d21-51bebdb9879a,Light bulb,3,0,0
82cfa569-775d-403c-8d21-51bebdb9879a,Mobile phone charger,0,0,0
82cfa569-775d-403c-8d21-51bebdb9879a,Radio,1,0,2
82cfa569-775d-403c-8d21-51bebdb9879a,Television,0,0,0
82ed47bb-5161-4ec9-9ff2-f5ea1ed2865e,Fan,0,0,0
82ed47bb-5161-4ec9-9ff2-f5ea1ed2865e,Laptop / Computer,0,0,0
82ed47bb-5161-4ec9-9ff2-f5ea1ed2865e,Light bulb,6,0,7
82ed47bb-5161-4ec9-9ff2-f5ea1ed2865e,Mobile phone charger,2,2,0
82ed47bb-5161-4ec9-9ff2-f5ea1ed2865e,Radio,0,0,0
82ed47bb-5161-4ec9-9ff2-f5ea1ed2865e,Television,1,0,2
82f0c7fc-a4ed-4b2d-bf66-3837529640e6,Fan,2,1,0
82f0c7fc-a4ed-4b2d-bf66-3837529640e6,Laptop / Computer,1,2,5
82f0c7fc-a4ed-4b2d-bf66-3837529640e6,Light bulb,10,1,0
82f0c7fc-a4ed-4b2d-bf66-3837529640e6,Mobile phone charger,3,2,2
82f0c7fc-a4ed-4b2d-bf66-3837529640e6,Radio,1,1,1
82f0c7fc-a4ed-4b2d-bf66-3837529640e6,Television,1,1,0
83005dc0-70fa-4260-a986-0496d916717e,Fan,0,0,0
83005dc0-70fa-4260-a986-0496d916717e,Laptop / Computer,0,0,0
83005dc0-70fa-4260-a986-0496d916717e,Light bulb,6,1,5
83005dc0-70fa-4260-a986-0496d916717e,Mobile phone charger,0,0,0
83005dc0-70fa-4260-a986-0496d916717e,Radio,0,0,0
83005dc0-70fa-4260-a986-0496d916717e,Television,0,0,0
83176012-1987-414a-b450-b6df86e4a84d,Fan,1,0,3
83176012-1987-414a-b450-b6df86e4a84d,Laptop / Computer,0,0,0
83176012-1987-414a-b450-b6df86e4a84d,Light bulb,3,0,4
83176012-1987-414a-b450-b6df86e4a84d,Mobile phone charger,2,0,1
83176012-1987-414a-b450-b6df86e4a84d,Radio,0,0,0
83176012-1987-414a-b450-b6df86e4a84d,Television,1,0,4
831debf1-7920-4ed1-8bb3-402f1b070e30,Fan,0,0,0
831debf1-7920-4ed1-8bb3-402f1b070e30,Laptop / Computer,0,0,0
831debf1-7920-4ed1-8bb3-402f1b070e30,Light bulb,4,2,6
831debf1-7920-4ed1-8bb3-402f1b070e30,Mobile phone charger,1,1,3
831debf1-7920-4ed1-8bb3-402f1b070e30,Radio,0,0,0
831debf1-7920-4ed1-8bb3-402f1b070e30,Television,0,0,0
8341efb7-7389-4481-836b-e7835705c075,Fan,2,5,8
8341efb7-7389-4481-836b-e7835705c075,Laptop / Computer,0,0,0
8341efb7-7389-4481-836b-e7835705c075,Light bulb,5,3,6
8341efb7-7389-4481-836b-e7835705c075,Mobile phone charger,2,2,2
8341efb7-7389-4481-836b-e7835705c075,Radio,0,0,0
8341efb7-7389-4481-836b-e7835705c075,Television,1,5,2
834399c8-5a27-4f78-b3f3-6af6465a9911,Fan,0,0,0
834399c8-5a27-4f78-b3f3-6af6465a9911,Laptop / Computer,0,0,0
834399c8-5a27-4f78-b3f3-6af6465a9911,Light bulb,3,3,3
834399c8-5a27-4f78-b3f3-6af6465a9911,Mobile phone charger,1,3,3
834399c8-5a27-4f78-b3f3-6af6465a9911,Radio,0,0,0
834399c8-5a27-4f78-b3f3-6af6465a9911,Television,0,0,0
83534a5b-901d-43a0-9c33-8f5a266c1b92,Fan,4,4,5
83534a5b-901d-43a0-9c33-8f5a266c1b92,Laptop / Computer,0,0,0
83534a5b-901d-43a0-9c33-8f5a266c1b92,Light bulb,2,6,6
83534a5b-901d-43a0-9c33-8f5a266c1b92,Mobile phone charger,3,2,2
83534a5b-901d-43a0-9c33-8f5a266c1b92,Radio,1,2,3
83534a5b-901d-43a0-9c33-8f5a266c1b92,Television,1,4,6
83584b87-240e-48f4-8cb5-d8a350581412,Fan,2,4,7
83584b87-240e-48f4-8cb5-d8a350581412,Laptop / Computer,0,0,0
83584b87-240e-48f4-8cb5-d8a350581412,Light bulb,4,2,7
83584b87-240e-48f4-8cb5-d8a350581412,Mobile phone charger,2,1,1
83584b87-240e-48f4-8cb5-d8a350581412,Radio,0,0,0
83584b87-240e-48f4-8cb5-d8a350581412,Television,0,0,0
836dd49c-bf64-4e67-8c7d-1d26be7f6890,Fan,2,1,5
836dd49c-bf64-4e67-8c7d-1d26be7f6890,Laptop / Computer,0,0,0
836dd49c-bf64-4e67-8c7d-1d26be7f6890,Light bulb,5,2,6
836dd49c-bf64-4e67-8c7d-1d26be7f6890,Mobile phone charger,2,0,3
836dd49c-bf64-4e67-8c7d-1d26be7f6890,Radio,0,0,0
836dd49c-bf64-4e67-8c7d-1d26be7f6890,Television,2,2,4
837f1d8f-37ac-4302-b774-befdb7ccc962,Fan,0,0,0
837f1d8f-37ac-4302-b774-befdb7ccc962,Laptop / Computer,0,0,0
837f1d8f-37ac-4302-b774-befdb7ccc962,Light bulb,6,2,6
837f1d8f-37ac-4302-b774-befdb7ccc962,Mobile phone charger,0,0,0
837f1d8f-37ac-4302-b774-befdb7ccc962,Radio,1,3,4
837f1d8f-37ac-4302-b774-befdb7ccc962,Television,0,0,0
838189a6-6c23-495d-9faa-1518c1d7dfae,Fan,2,4,3
838189a6-6c23-495d-9faa-1518c1d7dfae,Laptop / Computer,0,0,0
838189a6-6c23-495d-9faa-1518c1d7dfae,Light bulb,9,3,7
838189a6-6c23-495d-9faa-1518c1d7dfae,Mobile phone charger,2,2,1
838189a6-6c23-495d-9faa-1518c1d7dfae,Radio,1,6,3
838189a6-6c23-495d-9faa-1518c1d7dfae,Television,0,0,0
83bbaf7d-5957-48e8-8d2d-24f26584f618,Fan,5,3,6
83bbaf7d-5957-48e8-8d2d-24f26584f618,Laptop / Computer,0,0,0
83bbaf7d-5957-48e8-8d2d-24f26584f618,Light bulb,21,1,11
83bbaf7d-5957-48e8-8d2d-24f26584f618,Mobile phone charger,7,3,3
83bbaf7d-5957-48e8-8d2d-24f26584f618,Radio,1,2,4
83bbaf7d-5957-48e8-8d2d-24f26584f618,Television,3,3,5
83bce435-1fa2-40ca-8bb7-51a76fac259b,Fan,1,0,4
83bce435-1fa2-40ca-8bb7-51a76fac259b,Laptop / Computer,0,0,0
83bce435-1fa2-40ca-8bb7-51a76fac259b,Light bulb,3,0,3
83bce435-1fa2-40ca-8bb7-51a76fac259b,Mobile phone charger,1,0,2
83bce435-1fa2-40ca-8bb7-51a76fac259b,Radio,0,0,0
83bce435-1fa2-40ca-8bb7-51a76fac259b,Television,0,0,0
83c0daf7-ee20-4668-92c7-11b0dafbc25d,Fan,3,0,6
83c0daf7-ee20-4668-92c7-11b0dafbc25d,Laptop / Computer,0,0,0
83c0daf7-ee20-4668-92c7-11b0dafbc25d,Light bulb,6,2,8
83c0daf7-ee20-4668-92c7-11b0dafbc25d,Mobile phone charger,3,4,0
83c0daf7-ee20-4668-92c7-11b0dafbc25d,Radio,0,0,0
83c0daf7-ee20-4668-92c7-11b0dafbc25d,Television,0,0,0
